index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
855,856,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดบรมนิวาส,1,156,448,0,0,0
856,857,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดบรมนิวาส,2,137,524,1,74,14
857,858,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดบรมนิวาส,3,148,597,0,0,0
858,859,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดบรมนิวาส,4,167,596,0,0,0
859,860,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดชัยมงคล,5,129,750,0,0,0
860,861,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดชัยมงคล,6,172,731,0,0,0
861,862,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดชัยมงคล,7,154,671,1,95,14
862,863,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,ศาลาบุญญนิธิ (วัดชำนิหัตถการ),8,226,757,0,0,0
863,864,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดสระบัว,9,145,493,0,0,0
864,865,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดสระบัว,10,132,407,0,0,0
865,866,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,บริเวณอาคารโรงเรียนสีตบุตรบำรุง,11,208,578,0,0,0
866,867,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,บริเวณอาคารโรงเรียนสีตบุตรบำรุง,12,176,540,1,90,16
867,868,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,เต็นท์บริเวณโรงเรียนสีตบุตรบำรุง,13,182,556,1,50,8
868,869,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดดวงแข,14,176,579,0,0,0
869,870,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดดวงแข,15,173,563,1,81,14
870,871,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,อาคารโรงเรียนวัดดวงแข,16,179,607,0,0,0
871,872,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,เต็นท์บริเวณลานจอดรถ ศาลแรงงานกลาง (แยกมหานคร),17,179,584,1,45,7
872,873,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,เต็นท์บริเวณลานจอดรถ ศาลแรงงานกลาง (แยกมหานคร),18,192,611,1,80,13
873,874,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,บริเวณโรงเรียนประเสริฐธรรมวิทยา,19,280,700,1,81,11
874,875,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,บริเวณโรงเรียนประเสริฐธรรมวิทยา,20,172,624,1,70,11
875,876,Zone02,1007,100701,รองเมือง,เขตปทุมวัน,บริเวณโรงเรียนประเสริฐธรรมวิทยา,21,215,627,1,83,13
876,877,Zone02,1007,100702,วังใหม่,เขตปทุมวัน,เต็นท์บริเวณตึกอำนวยการ สถาบันเทคโนโลยีปทุมวัน,1,282,600,1,120,20
877,878,Zone02,1007,100702,วังใหม่,เขตปทุมวัน,เต็นท์บริเวณตึกอำนวยการ สถาบันเทคโนโลยีปทุมวัน,2,388,632,0,0,0
878,879,Zone02,1007,100702,วังใหม่,เขตปทุมวัน,เต็นท์บริเวณหอพักจุฬานิวาส จุฬาลงกรณ์มหาวิทยาลัย,3,237,718,0,0,0
879,880,Zone02,1007,100702,วังใหม่,เขตปทุมวัน,เต็นท์บริเวณลานจอดรถศูนย์บริการสาธารณสุข 5 (จุฬาลงกรณ์),4,166,446,0,0,0
880,881,Zone02,1007,100702,วังใหม่,เขตปทุมวัน,เต็นท์บริเวณลานจอดรถศูนย์บริการสาธารณสุข 5 (จุฬาลงกรณ์),5,186,425,0,0,0
881,882,Zone02,1007,100703,ปทุมวัน,เขตปทุมวัน,อาคารโรงเรียนวัดปทุมวนารามฯ,1,164,636,0,0,0
882,883,Zone02,1007,100703,ปทุมวัน,เขตปทุมวัน,บริเวณอาคารเภสัชกรรม โรงพยาบาลตำรวจ,2,2,338,1,70,20
883,884,Zone02,1007,100703,ปทุมวัน,เขตปทุมวัน,อาคารมหาวิทยาลัยเทคโนโลยีราชมงคลตะวันออก วิทยาเขตอุเทนถวาย,3,73,173,1,35,20
884,885,Zone02,1007,100703,ปทุมวัน,เขตปทุมวัน,บริเวณอาคารอานันทมหิดล คณะแพทยศาสตร์ โรงพยาบาลจุฬาลงกรณ์,4,2,449,1,16,3
885,886,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,โรงเรียนมาแตร์เดอี (อาคารอนุสรณ์ 50 ปี),1,532,656,1,86,13
886,887,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,โรงเรียนมาแตร์เดอี (อาคารอนุสรณ์ 50 ปี),2,397,649,0,0,0
887,888,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,โรงเรียนมาแตร์เดอี (อาคารอนุสรณ์ 50 ปี),3,362,656,0,0,0
888,889,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,โรงเรียนมาแตร์เดอี (อาคารอนุสรณ์ 50 ปี),4,535,724,0,0,0
889,890,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,โรงเรียนมาแตร์เดอี (อาคารอนุสรณ์ 50 ปี),5,461,677,0,0,0
890,891,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณลานกิจกรรมของโรงเรียนสวนลุมพินี,6,167,556,0,0,0
891,892,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณลานกิจกรรมของโรงเรียนสวนลุมพินี,7,195,572,0,0,0
892,893,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารโรงเรียนพระมหาไถ่ศึกษา,8,376,684,0,0,0
893,894,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารโรงเรียนพระมหาไถ่ศึกษา,9,199,698,0,0,0
894,895,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณสนามฟุตบอลโปโลปาร์ค,10,146,514,0,0,0
895,896,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณสนามฟุตบอลโปโลปาร์ค,11,125,523,0,0,0
896,897,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณสนามฟุตบอลโปโลปาร์ค,12,121,529,0,0,0
897,898,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณโรงเรียนปลูกจิต,13,240,690,0,0,0
898,899,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณโรงเรียนปลูกจิต,14,232,689,0,0,0
899,900,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,ศาลาประชาคมการเคหะชุมชนบ่อนไก่,15,212,603,0,0,0
900,901,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารศูนย์เยาวชนบ่อนไก่,16,162,543,0,0,0
901,902,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารศูนย์เยาวชนบ่อนไก่,17,134,514,0,0,0
902,903,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารศูนย์เยาวชนบ่อนไก่,18,171,526,1,120,22
903,904,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารศูนย์เยาวชนบ่อนไก่,19,158,510,0,0,0
904,905,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,เต็นท์บริเวณศูนย์บริการสาธารณสุข 16 (ลุมพินี),20,144,527,0,0,0
905,906,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารโรงเรียนสุนีพิทยา,21,232,677,1,80,11
906,907,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารโรงเรียนสุนีพิทยา,22,263,681,1,120,17
907,908,Zone02,1007,100704,ลุมพินี,เขตปทุมวัน,อาคารโรงเรียนสุนีพิทยา,23,297,654,0,0,0
