index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
63,64,Zone01,1002,100201,ดุสิต,เขตดุสิต,โรงเรียนทีปังกรวิทยาพัฒน์ (วัดโบสถ์) ถนนสามเสน,1,92,389,1,29,7
64,65,Zone01,1002,100201,ดุสิต,เขตดุสิต,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,2,193,513,0,0,0
65,66,Zone01,1002,100201,ดุสิต,เขตดุสิต,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,3,152,475,1,61,12
66,67,Zone01,1002,100201,ดุสิต,เขตดุสิต,โรงเรียนพันธะวัฒนา ถนนสุโขทัย,4,105,488,2,342,70
67,68,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์บริเวณที่ว่างหน้าอาคารโรงเรียนพันธะวัฒนา ถนนสุโขทัย,5,147,511,0,0,0
68,69,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานกีฬาศูนย์สร้างสุขทุกวัยสวนอ้อย ถนนสุโขทัย,6,128,442,2,301,68
69,70,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานกีฬาศูนย์สร้างสุขทุกวัยสวนอ้อย ถนนสุโขทัย,7,154,479,2,246,51
70,71,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานจอดรถโรงเรียนมัธยมสาธิตมหาวิทยาลัยราชภัฏสวนสุนันทาถนนอู่ทองนอก,8,153,496,2,82,16
71,72,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานจอดรถโรงเรียนมัธยมสาธิตมหาวิทยาลัยราชภัฏสวนสุนันทาถนนอู่ทองนอก,9,167,501,0,0,0
72,73,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานกิจกรรมโรงเรียนวัดเบญจมบพิตร ถนนนครปฐม,10,12,547,2,303,55
73,74,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ลานกิจกรรมโรงเรียนวัดเบญจมบพิตร ถนนนครปฐม,11,51,375,2,228,60
74,75,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ภายในคุรุสภา ถนนนครราชสีมา,12,132,408,4,400,98
75,76,Zone01,1002,100201,ดุสิต,เขตดุสิต,เต็นท์ภายในคุรุสภา ถนนนครราชสีมา,13,71,405,1,36,8
