index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
3142,3143,Zone01,1026,102601,ดินแดง,เขตดินแดง,สมาคมศูนย์กลางเทวา ซอยประชาสงเคราะห์ 24,1,243,805,2,330,40
3143,3144,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถใต้อาคารธนาคารกสิกรไทย สาขาห้วยขวาง,2,251,682,3,190,27
3144,3145,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพร้อมพรรณวิทยา,3,259,761,2,399,52
3145,3146,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพร้อมพรรณวิทยา,4,193,654,2,308,47
3146,3147,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพร้อมพรรณวิทยา,5,180,540,2,341,63
3147,3148,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพณิชยการจำนงค์ (หอประชุม),6,232,662,2,160,24
3148,3149,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพณิชยการจำนงค์ (หอประชุม),7,224,624,2,86,13
3149,3150,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนพณิชยการจำนงค์ (หอประชุม),8,197,618,0,0,0
3150,3151,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 24 ดินแดง ถนนมิตรไมตรี,9,252,713,1,100,14
3151,3152,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 28 ดินแดง ถนนมิตรไมตรี,10,261,776,1,41,5
3152,3153,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลตแปลง G ถนนมิตรไมตรี,11,184,456,2,289,63
3153,3154,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลตแปลง G ถนนมิตรไมตรี,12,166,448,2,43,9
3154,3155,Zone01,1026,102601,ดินแดง,เขตดินแดง,ศาลาหน้าหอพระแฟลต ช.1,13,308,847,1,110,12
3155,3156,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณสวนเคหะชุมชนดินแดง 2,14,290,805,3,288,35
3156,3157,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณสวนเคหะชุมชนดินแดง 2,15,285,778,0,0,0
3157,3158,Zone01,1026,102601,ดินแดง,เขตดินแดง,ศาลาหอพระพุทธพาณิชย์ แฟลต ช.5,16,221,638,1,63,9
3158,3159,Zone01,1026,102601,ดินแดง,เขตดินแดง,ศาลาหอพระพุทธพาณิชย์ แฟลต ช.5,17,221,630,2,247,39
3159,3160,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 33 ดินแดง ถนนประชาสงเคราะห์,18,284,722,3,532,73
3160,3161,Zone01,1026,102601,ดินแดง,เขตดินแดง,ศาลาหน้าหอพระแฟลต 40 ดินแดง ถนนประชาสงเคราะห์,19,269,722,3,250,34
3161,3162,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 40 ดินแดง ถนนประชาสงเคราะห์,20,320,847,0,0,0
3162,3163,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 40 ดินแดง ถนนประชาสงเคราะห์,21,321,804,2,372,46
3163,3164,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 44 ดินแดง ถนนประชาสงเคราะห์,22,268,794,5,554,69
3164,3165,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณแฟลต 48 - 50 ถนนประชาสงเคราะห์,23,266,831,2,193,23
3165,3166,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณแฟลต 52 - 54 ถนนประชาสงเคราะห์,24,213,654,1,81,12
3166,3167,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนวิชูทิศ ถนนประชาสงเคราะห์,25,263,669,0,0,0
3167,3168,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนวิชูทิศ ถนนประชาสงเคราะห์,26,248,672,1,37,5
3168,3169,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนวิชูทิศ ถนนประชาสงเคราะห์,27,251,641,2,100,15
3169,3170,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนวิชูทิศ ถนนประชาสงเคราะห์,28,205,621,1,17,2
3170,3171,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนเทคนิควิทยา,29,208,531,2,124,23
3171,3172,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนเทคนิควิทยา,30,283,654,1,142,21
3172,3173,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนแม่พระฟาติมา ถนนอโศก - ดินแดง,31,289,800,1,8,1
3173,3174,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนแม่พระฟาติมา ถนนอโศก - ดินแดง,32,290,799,1,90,11
3174,3175,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนแม่พระฟาติมา ถนนอโศก - ดินแดง,33,282,785,3,528,67
3175,3176,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนแม่พระฟาติมา ถนนอโศก - ดินแดง,34,567,846,2,28,3
3176,3177,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณศาลาไทย เอ สเปซ ไอดี อโศก - รัชดา ถนนอโศกดินแดง,35,417,501,3,163,32
3177,3178,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณศาลาไทย เอ สเปซ ไอดี อโศก - รัชดา ถนนอโศกดินแดง,36,486,575,2,77,13
3178,3179,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถตรงข้ามรัชดาอพาร์ทเม้น ซอยรัชดาภิเษก 3 แยก 14,37,356,836,1,175,20
3179,3180,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถตรงข้ามรัชดาอพาร์ทเม้นท์ ซอยรัชดาภิเษก 3 แยก 14,38,342,706,1,8,1
3180,3181,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถตรงข้ามรัชดาอพาร์ทเม้นท์ ซอยรัชดาภิเษก 3 แยก 14,39,365,851,0,0,0
3181,3182,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถใต้อาคารธนาคารกรุงเทพ สาขาอโศก - ดินแดง,40,254,719,2,260,36
3182,3183,Zone01,1026,102601,ดินแดง,เขตดินแดง,ที่จอดรถใต้อาคารธนาคารกรุงเทพ สาขาอโศก - ดินแดง,41,264,754,2,135,17
3183,3184,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณที่จอดรถธนาคารกรุงเทพ สาขาอโศก - ดินแดง,42,228,598,3,354,59
3184,3185,Zone01,1026,102601,ดินแดง,เขตดินแดง,โดมลานกีฬาห้วยขวาง ถนนประชาสงเคราะห์,43,208,704,2,198,28
3185,3186,Zone01,1026,102601,ดินแดง,เขตดินแดง,โดมลานกีฬาห้วยขวาง ถนนประชาสงเคราะห์,44,195,676,2,410,60
3186,3187,Zone01,1026,102601,ดินแดง,เขตดินแดง,โดมลานกีฬาห้วยขวาง ถนนประชาสงเคราะห์,45,482,663,1,273,41
3187,3188,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนสามเสนนอก,46,314,840,1,54,6
3188,3189,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนสามเสนนอก,47,372,832,3,233,28
3189,3190,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนสามเสนนอก,48,302,820,2,220,26
3190,3191,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนสามเสนนอก,49,299,817,2,118,14
3191,3192,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนสามเสนนอก,50,340,878,0,0,0
3192,3193,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนอำนวยพิทยา,51,237,783,0,0,0
3193,3194,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนอำนวยพิทยา,52,245,789,1,11,1
3194,3195,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนอำนวยพิทยา,53,260,831,2,93,11
3195,3196,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนอำนวยพิทยา,54,220,802,0,0,0
3196,3197,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนกอบวิทยา,55,221,686,2,437,63
3197,3198,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนกอบวิทยา,56,193,630,0,0,0
3198,3199,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนกอบวิทยา,57,229,752,2,308,40
3199,3200,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์ลานจอดรถหน้า SV Place อพาร์ทเม้นท์ ซอยชานเมือง,58,265,721,3,511,70
3200,3201,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์ลานจอดรถหน้า SV Place อพาร์ทเม้นท์ ซอยชานเมือง,59,289,802,0,0,0
3201,3202,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์บริเวณหน้าบ้านเลขที่ 26/1-2 ซอยกรุณา,60,138,441,3,530,120
3202,3203,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์ลานจอดรถโรงแรม เดอะ เนอฟ รัชดา ซอยรัชดาภิเษก 3 แยก 4,61,226,614,2,254,41
3203,3204,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์ลานจอดรถโรงแรม เดอะ เนอฟ รัชดา ซอยรัชดาภิเษก 3 แยก 4,62,267,690,3,183,26
3204,3205,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์ลานจอดรถโรงแรม เดอะ เนอฟ รัชดา ซอยรัชดาภิเษก 3 แยก 4,63,317,685,1,96,14
3205,3206,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์หน้าซันนี่เฮลท์คลับ (สระว่ายน้ำซอยอยู่เจริญ 6),64,228,604,3,403,66
3206,3207,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์หน้าซันนี่เฮลท์คลับ (สระว่ายน้ำซอยอยู่เจริญ 6),65,263,641,1,148,23
3207,3208,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์หน้าซันนี่เฮลท์คลับ (สระว่ายน้ำซอยอยู่เจริญ 6),66,426,656,0,0,0
3208,3209,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนจันทรวิชา,67,149,513,3,283,55
3209,3210,Zone01,1026,102601,ดินแดง,เขตดินแดง,โรงเรียนจันทรวิชา,68,415,683,2,79,11
3210,3211,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 1 ถนนดินแดง,69,242,791,3,468,59
3211,3212,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 2 ถนนดินแดง,70,321,867,1,49,5
3212,3213,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 4 ถนนดินแดง,71,173,539,2,391,72
3213,3214,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 5 ถนนดินแดง,72,187,629,2,366,58
3214,3215,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 5 ถนนดินแดง,73,305,779,1,58,7
3215,3216,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 5 ถนนดินแดง,74,224,695,2,182,26
3216,3217,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 6 ถนนดินแดง,75,220,666,0,0,0
3217,3218,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 6 ถนนดินแดง,76,171,560,2,285,50
3218,3219,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 7 ถนนดินแดง,77,159,464,1,106,22
3219,3220,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 8 ถนนดินแดง,78,185,461,0,0,0
3220,3221,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 11 ถนนดินแดง,79,234,609,0,0,0
3221,3222,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 12 ถนนดินแดง,80,289,593,1,195,32
3222,3223,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 14 ถนนดินแดง,81,207,551,1,90,16
3223,3224,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณใต้อาคารแฟลต 16 ถนนดินแดง,82,318,662,3,375,56
3224,3225,Zone01,1026,102601,ดินแดง,เขตดินแดง,บริเวณอาคารบ้านแม่พระฟาติมา โบสถ์แม่พระฟาติมา,83,203,659,2,95,14
3225,3226,Zone01,1026,102601,ดินแดง,เขตดินแดง,เต็นท์หน้าอาคาร PM Tower ถนนอโศก - ดินแดง,84,201,514,1,60,11
