index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
199,200,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,1,157,706,2,265,37
200,201,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,2,217,678,1,118,17
201,202,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์บริเวณโรงสีเก่าตรงข้ามห้างสรรพสินค้า บิ๊กซีสาขาหนองจอก,3,430,811,1,247,30
202,203,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,มหาวิทยาลัยเทคโนโลยีมหานคร,4,246,614,3,231,37
203,204,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,มหาวิทยาลัยเทคโนโลยีมหานคร,5,151,572,6,641,112
204,205,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,มหาวิทยาลัยเทคโนโลยีมหานคร,6,257,520,2,128,24
205,206,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,แฟลตข้าราชการเขตหนองจอก ตรงข้ามสำนักงานเขตหนองจอก,7,235,606,2,146,24
206,207,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,แฟลตข้าราชการเขตหนองจอก ตรงข้ามสำนักงานเขตหนองจอก,8,243,603,1,161,26
207,208,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนเซนต์เทเรซา,9,185,592,3,236,39
208,209,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนเซนต์เทเรซา,10,182,609,2,238,39
209,210,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนเซนต์เทเรซา,11,259,613,2,256,41
210,211,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนเซนต์เทเรซา,12,219,607,2,353,58
211,212,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์ตรงข้ามบ้านเลขที่ 6/242 หมู่บ้านวัฒนา - ร่มไทร ถนนสังฆสันติสุข,13,358,854,1,22,2
212,213,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์บริเวณทางเข้าหมู่บ้านนันทวันเซ็นต์ 1 ถนนสังฆสันติสุข,14,230,518,3,523,100
213,214,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,เต็นท์บริเวณทางเข้าหมู่บ้านนันทวันเซ็นต์ 1 ถนนสังฆสันติสุข,15,224,504,1,14,2
214,215,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,สนามเด็กเล่นหมู่บ้านนันทวันเซ็นต์ 2 ถนนสังฆสันติสุข,16,243,614,1,1,0
215,216,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,สนามเด็กเล่นหมู่บ้านนันทวันเซ็นต์ 2 ถนนสังฆสันติสุข,17,252,560,2,351,62
216,217,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนสามแยกท่าไข่,18,166,548,2,316,57
217,218,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนสามแยกท่าไข่,19,207,585,1,95,16
218,219,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนสามแยกท่าไข่,20,122,553,0,0,0
219,220,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,ศูนย์พัฒนาเด็กก่อนวัยเรียนชุมชนแผ่นดินทองนูรุ้ลยากีน,21,143,621,1,43,6
220,221,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,ศูนย์พัฒนาเด็กก่อนวัยเรียนชุมชนแผ่นดินทองนูรุ้ลยากีน,22,144,615,2,307,49
221,222,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนนีลราษฎร์อุปถัมภ์,23,138,487,2,316,64
222,223,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนนีลราษฎร์อุปถัมภ์,24,211,499,2,404,80
223,224,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนนีลราษฎร์อุปถัมภ์,25,241,502,1,28,5
224,225,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนหลวงแพ่ง (บำรุงรัฐกิจ),26,189,609,1,69,11
225,226,Zone04,1003,100301,กระทุ่มราย,เขตหนองจอก,โรงเรียนหลวงแพ่ง (บำรุงรัฐกิจ),27,244,626,2,342,54
