index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
4337,4338,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,มัสยิดอันวารุ้ลอับร๊อด (ซอยพัฒนาการ 38),1,241,786,2,77,9
4338,4339,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,มัสยิดอันวารุ๊ลอับร๊อด (ซอยพัฒนาการ 38),2,323,752,2,89,11
4339,4340,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,มัสยิดอันวารุ๊ลอับร๊อด (ซอยพัฒนาการ 38),3,440,790,2,183,23
4340,4341,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,มัสยิดอันวารุ๊ลอับร๊อด (ซอยพัฒนาการ 38),4,462,797,2,280,35
4341,4342,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,มัสยิดอันวารุ๊ลอับร๊อด (ซอยพัฒนาการ 38),5,466,798,1,71,8
4342,4343,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณหมู่บ้านเดอะคอนเนค (ซอยพัฒนาการ 38),6,494,824,0,0,0
4343,4344,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณหมู่บ้านวิลเลตซิตี้ (ซอยพัฒนาการ 38),7,377,771,0,0,0
4344,4345,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณหมู่บ้านวิลเลตไลต์ (ซอยพัฒนาการ 38),8,416,760,2,445,58
4345,4346,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณศูนย์รถเช่า (ซอยพัฒนาการ 29),9,414,781,4,437,55
4346,4347,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณศูนย์รถเช่า (ซอยพัฒนาการ 29),10,470,786,0,0,0
4347,4348,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณศูนย์รถเช่า (ซอยพัฒนาการ 29),11,315,776,3,527,67
4348,4349,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณลานจอดรถบางกอกแนชเชอรัลสปา (ซอยพัฒนาการ30),12,367,786,4,389,49
4349,4350,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณลานจอดรถบางกอกแนชเชอรัลสปา (ซอยพัฒนาการ30),13,316,751,0,0,0
4350,4351,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณลานจอดรถบางกอกแนชเชอรัลสปา (ซอยพัฒนาการ30),14,355,761,2,64,8
4351,4352,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณลานจอดรถบางกอกแนชเชอรัลสปา (ซอยพัฒนาการ30),15,346,816,0,0,0
4352,4353,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณหมู่บ้านปัญญา (ซอยพัฒนาการ30),16,272,759,3,203,26
4353,4354,Zone02,1034,103401,สวนหลวง,เขตสวนหลวง,เต็นท์บริเวณหมู่บ้านปัญญา (ซอยพัฒนาการ30),17,296,761,1,26,3
