index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
1566,1567,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าห้างสรรพสินค้าบิ๊กซีซูเปอร์เซ็นเตอร์,1,270,557,3,390,70
1567,1568,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,2,275,575,3,252,43
1568,1569,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,3,162,555,1,102,18
1569,1570,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,4,316,538,2,108,20
1570,1571,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์บริเวณลานจอดรถ ปากซอยอินทามระ 1,5,296,420,0,0,0
1571,1572,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์บ้านโรจนา (ASHA QUEST HOUSE) ซอยอินทามระ 3,6,199,563,1,253,44
1572,1573,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าธนาคารกสิกรไทย สาขาสุทธิสาร,7,163,453,0,0,0
1573,1574,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าธนาคารกสิกรไทย สาขาสุทธิสาร,8,143,541,1,286,52
1574,1575,Zone01,1014,101401,สามเสนใน,เขตพญาไท,อาคารโรงจอดรถ ปากซอยอินทามระ 17,9,269,678,1,295,43
1575,1576,Zone01,1014,101401,สามเสนใน,เขตพญาไท,อาคารโรงจอดรถ ปากซอยอินทามระ 17,10,224,622,2,293,47
1576,1577,Zone01,1014,101401,สามเสนใน,เขตพญาไท,อาคารโรงจอดรถ ปากซอยอินทามระ 17,11,306,620,0,0,0
1577,1578,Zone01,1014,101401,สามเสนใน,เขตพญาไท,อาคารโรงจอดรถ ปากซอยอินทามระ 17,12,232,654,1,204,31
1578,1579,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,13,344,593,1,27,4
1579,1580,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,14,369,658,2,269,40
1580,1581,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,15,182,622,1,21,3
1581,1582,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าอาคารแฟมมิลี่ทาวน์ ซอยอินทามระ 29 แยก 1,16,315,610,2,158,25
1582,1583,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์สมาคมพระคริสตธรรมไทย สี่แยกสุทธิสาร,17,358,424,5,953,224
1583,1584,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์สมาคมพระคริสตธรรมไทย สี่แยกสุทธิสาร,18,169,487,0,0,0
1584,1585,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์อาคาร เจ ซี ทาวเวอร์ คอนโดมิเนียม ซอยอินทามระ 10,19,117,408,2,289,70
1585,1586,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์อาคาร เจ ซี ทาวเวอร์ คอนโดมิเนียม ซอยอินทามระ 10,20,235,387,2,63,16
1586,1587,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์หน้าธนาคารออมสิน สำนักงานใหญ่,21,234,485,0,0,0
1587,1588,Zone01,1014,101401,สามเสนใน,เขตพญาไท,โรงเรียนรุจิเสรีวิทยา ซอยศุภราช,22,295,483,3,368,76
1588,1589,Zone01,1014,101401,สามเสนใน,เขตพญาไท,โรงเรียนรุจิเสรีวิทยา ซอยศุภราช,23,226,562,1,20,3
1589,1590,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์โรงเรียนรุจิเสรีวิทยา ซอยศุภราช,24,388,587,1,41,6
1590,1591,Zone01,1014,101401,สามเสนใน,เขตพญาไท,เต็นท์โรงเรียนรุจิเสรีวิทยา ซอยศุภราช,25,183,501,2,118,23
