index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
2389,2390,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดเลา,1,252,674,2,251,37
2390,2391,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดเลา,2,254,632,0,0,0
2391,2392,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดเลา,3,275,662,1,29,4
2392,2393,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดเลา,4,292,711,0,0,0
2393,2394,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์บริเวณวัดเลา,5,207,607,2,359,59
2394,2395,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์บริเวณวัดเลา,6,267,639,0,0,0
2395,2396,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์บริเวณวัดเลา,7,258,613,2,257,41
2396,2397,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดกก,8,285,878,0,0,0
2397,2398,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,ศาลาวัดบัวผัน,9,225,864,2,163,18
2398,2399,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,10,434,897,2,259,28
2399,2400,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,11,390,907,4,644,71
2400,2401,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,12,325,848,2,32,3
2401,2402,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,13,249,772,1,24,3
2402,2403,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,14,257,771,1,1,0
2403,2404,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,15,272,776,0,0,0
2404,2405,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,16,400,967,1,44,4
2405,2406,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,17,324,774,2,106,13
2406,2407,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,โรงเรียนวัดท่าข้าม,18,266,759,4,806,106
2407,2408,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์หน้าศูนย์ชุมชนบ้านเอื้ออาทรบางขุนเทียนโครงการ 1ซอยอนามัยงามเจริญ 31,19,330,691,3,111,16
2408,2409,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์หน้าศูนย์ชุมชนบ้านเอื้ออาทรบางขุนเทียนโครงการ 1ซอยอนามัยงามเจริญ 31,20,348,752,1,104,13
2409,2410,Zone06,1021,102105,ท่าข้าม,เขตบางขุนเทียน,เต็นท์หน้าศูนย์ชุมชนบ้านเอื้ออาทรบางขุนเทียนโครงการ 1ซอยอนามัยงามเจริญ 31,21,349,729,2,195,26
