index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
4487,4488,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดบางประทุนนอก,1,193,676,5,615,90
4488,4489,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดบางประทุนนอก,2,195,676,1,32,4
4489,4490,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,3,204,680,3,530,77
4490,4491,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,4,199,737,1,84,11
4491,4492,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,5,212,661,3,449,67
4492,4493,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,6,213,707,1,44,6
4493,4494,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,7,227,726,2,161,22
4494,4495,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดไทร,8,220,724,1,130,17
4495,4496,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,9,191,718,1,22,3
4496,4497,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,10,203,685,2,260,37
4497,4498,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,11,205,770,0,0,0
4498,4499,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,12,261,770,1,28,3
4499,4500,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,13,260,758,0,0,0
4500,4501,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,14,255,717,4,438,61
4501,4502,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,15,191,723,1,127,17
4502,4503,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,16,246,725,2,115,15
4503,4504,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนมัธยมวัดสิงห์,17,280,778,3,231,29
4504,4505,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,18,284,757,2,474,62
4505,4506,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,19,218,722,5,394,54
4506,4507,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,20,225,778,1,165,21
4507,4508,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,21,252,821,1,65,7
4508,4509,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,22,364,848,1,128,15
4509,4510,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณลานจอดรถ สำนักงานสรรพากรพื้นที่ 27 ถนนเอกชัย,23,303,840,0,0,0
4510,4511,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์โรงจอดรถอัญชลีอพาร์ทเม้นท์ ซอยกำนันแม้น 28,24,142,552,2,291,52
4511,4512,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์โรงจอดรถอัญชลีอพาร์ทเม้นท์ ซอยกำนันแม้น 28,25,149,573,2,291,50
4512,4513,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณสมาคมตระกูลโง้ว ถนนกัลปพฤกษ์,26,385,942,2,318,33
4513,4514,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณสมาคมตระกูลโง้ว ถนนกัลปพฤกษ์,27,449,907,2,86,9
4514,4515,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณข้างบ้านเลขที่ 44/3 สุดซอยกำนันแม้น 36,28,176,591,2,210,35
4515,4516,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณหน้าหมู่บ้านกัสโต้ สาทร-ตากสิน ถนนเทอดไท,29,296,753,2,168,22
4516,4517,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,30,278,815,2,252,30
4517,4518,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,31,196,685,6,771,112
4518,4519,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,32,219,688,2,443,64
4519,4520,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,33,217,726,2,154,21
4520,4521,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,34,221,723,1,104,14
4521,4522,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,เต็นท์บริเวณวัดแก้วไพฑูรย์,35,246,769,1,182,23
4522,4523,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดศาลาครืน,36,293,757,3,573,75
4523,4524,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดศาลาครืน,37,201,725,1,154,21
4524,4525,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดศาลาครืน,38,215,713,2,217,30
4525,4526,Zone05,1035,103501,บางขุนเทียน,เขตจอมทอง,โรงเรียนวัดศาลาครืน,39,210,729,1,33,4
4526,4527,Zone05,1035,103502,บางค้อ,เขตจอมทอง,เต็นท์บริเวณประตูระบายน้ำวัดนาคปรก,1,242,822,1,187,22
4527,4528,Zone05,1035,103502,บางค้อ,เขตจอมทอง,เต็นท์บริเวณประตูระบายน้ำวัดนาคปรก,2,628,917,2,320,34
4528,4529,Zone05,1035,103502,บางค้อ,เขตจอมทอง,โรงเรียนวัดหนัง,3,416,918,3,202,22
4529,4530,Zone05,1035,103502,บางค้อ,เขตจอมทอง,โรงเรียนวัดหนัง,4,741,929,1,45,4
4530,4531,Zone05,1035,103502,บางค้อ,เขตจอมทอง,โรงเรียนวัดหนัง,5,572,942,1,31,3
4531,4532,Zone05,1035,103502,บางค้อ,เขตจอมทอง,โรงเรียนวัดหนัง,6,320,926,2,116,12
