index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
0,1,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,หอประชุม มหาวิทยาลัยศิลปากร ถนนมหาราช,1,179,605,5,500,82
1,2,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,โรงเรียนวัดมหาธาตุ ถนนพระจันทร์,2,199,654,3,270,41
2,3,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,อาคารวาสนะประทานวิทยาสิทธิ์ 1 โรงเรียนวัดราชบพิธ ถนนสนามไชย,3,62,337,4,360,106
3,4,Zone01,1001,100101,พระบรมมหาราชวัง,เขตพระนคร,โรงเรียนวัดพระเชตุพน ถนนมหาราช,4,240,826,3,236,28
4,5,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,1,141,473,5,454,95
5,6,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,2,195,593,3,264,44
6,7,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,3,183,605,5,622,102
7,8,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกสามัคยาจารย์ โรงเรียนสวนกุหลาบวิทยาลัย ถนนตรีเพชร,4,151,550,4,336,61
8,9,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,ตึกจุฑาธุช 100 ปี วิทยาลัยเพาะช่างฯ ถนนตรีเพชร,5,154,475,4,368,77
9,10,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,โรงเรียนวัดราชบูรณะ ถนนตรีเพชร,6,223,488,7,569,116
10,11,Zone01,1001,100102,วังบูรพาภิรมย์,เขตพระนคร,โรงเรียนวัดราชบูรณะ ถนนตรีเพชร,7,147,456,2,160,35
