index,CODE_UNIT,zone,DistC,SubC,SubDist,Dist,Place,Unit,Housing,Voter,nResp,nAttend,pAttend
418,419,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,เต้นท์หน้าอาคารคริสตจักรที่สองสามย่าน ถนนพระรามที่ 4,1,524,707,0,0,0
419,420,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,เต้นท์หน้าอาคารคริสตจักรที่สองสามย่าน ถนนพระรามที่ 4,2,131,417,0,0,0
420,421,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,เต้นท์บริเวณลานกีฬาตรอกห้านาย ถนนพระรามที่ 4,3,152,408,0,0,0
421,422,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,เต้นท์บริเวณลานกีฬาตรอกห้านาย ถนนพระรามที่ 4,4,159,538,0,0,0
422,423,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนเยนเฮล์เม็มโมเรียล ถนนสว่าง,5,155,532,0,0,0
423,424,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนเยนเฮล์เม็มโมเรียล ถนนสว่าง,6,125,452,0,0,0
424,425,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนสตรีวัดมหาพฤฒาราม ถนนมหาพฤฒาราม,7,233,691,0,0,0
425,426,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,วัดมหาพฤฒาราม บริเวณศาลาปั้นเขียน ถนนสี่พระยา,8,114,342,0,0,0
426,427,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,วัดมหาพฤฒาราม บริเวณศาลาปั้นเขียน ถนนสี่พระยา,9,122,465,0,0,0
427,428,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนวัดแก้วแจ่มฟ้า ถนนสี่พระยา,10,165,581,0,0,0
428,429,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนวัดแก้วแจ่มฟ้า ถนนสี่พระยา,11,455,931,0,0,0
429,430,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,โรงเรียนวัดแก้วแจ่มฟ้า ถนนสี่พระยา,12,147,502,0,0,0
430,431,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,ที่จอดรถธนาคารกรุงเทพจำกัด(มหาชน) สาขาสะพานเหลือง ถนนพระรามที่ 4,13,144,462,0,0,0
431,432,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,ที่จอดรถธนาคารกรุงเทพจำกัด(มหาชน) สาขาสะพานเหลืองถนนพระรามที่ 4,14,140,482,0,0,0
432,433,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,ที่จอดรถธนาคารกรุงเทพจำกัด(มหาชน) สาขาสะพานเหลืองถนนพระรามที่ 4,15,182,662,0,0,0
433,434,Zone02,1004,100401,มหาพฤฒาราม,เขตบางรัก,ที่จอดรถธนาคารกรุงเทพจำกัด(มหาชน) สาขาสะพานเหลืองถนนพระรามที่ 4,16,128,407,0,0,0
434,435,Zone02,1004,100402,สีลม,เขตบางรัก,เต้นท์บริเวณลานจอดรถธนาคารกสิกรไทย จำกัด สาขาถนนสาทรเหนือ,1,211,476,0,0,0
435,436,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนเซนต์โยเซฟคอนแวนต์ ถนนคอนแวนต์,2,275,613,0,0,0
436,437,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนเซนต์โยเซฟคอนแวนต์ ถนนคอนแวนต์,3,296,673,0,0,0
437,438,Zone02,1004,100402,สีลม,เขตบางรัก,เต้นท์หน้าธนาคารกรุงเทพ จำกัด สำนักงานใหญ่ ถนนสีลม,4,126,566,0,0,0
438,439,Zone02,1004,100402,สีลม,เขตบางรัก,บริเวณที่จอดรถกองบังคับการตำรวจนครบาล 5 ถนนสาทรเหนือ,5,324,618,0,0,0
439,440,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนกว่างเจ้า ถนนสีลม,6,357,635,0,0,0
440,441,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนกว่างเจ้า ถนนสีลม,7,506,927,1,180,19
441,442,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนสัจจพิทยา ถนนสาทรเหนือ,8,140,465,0,0,0
442,443,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนสัจจพิทยา ถนนสาทรเหนือ,9,394,841,0,0,0
443,444,Zone02,1004,100402,สีลม,เขตบางรัก,ที่จอดรถอาคารบริษัท บริหารสินทรัพย์ กรุงเทพพาณิชย์ จำกัด (บสก.) ถนนสุรศักดิ์,10,154,557,0,0,0
444,445,Zone02,1004,100402,สีลม,เขตบางรัก,ที่จอดรถอาคารบริษัท บริหารสินทรัพย์ กรุงเทพพาณิชย์ จำกัด(บสก.) ถนนสุรศักดิ์,11,306,586,0,0,0
445,446,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนกรุงเทพคริสเตียนวิทยาลัย ถนนประมวญ,12,453,892,0,0,0
446,447,Zone02,1004,100402,สีลม,เขตบางรัก,โรงเรียนกรุงเทพคริสเตียนวิทยาลัย ถนนประมวญ,13,280,523,2,170,32
447,448,Zone02,1004,100403,สุริยวงศ์,เขตบางรัก,โรงพยาบาลกรุงเทพคริสเตียน ถนนสุรวงศ์,1,341,704,0,0,0
448,449,Zone02,1004,100403,สุริยวงศ์,เขตบางรัก,โรงพยาบาลกรุงเทพคริสเตียน ถนนสุรวงศ์,2,448,838,0,0,0
449,450,Zone02,1004,100403,สุริยวงศ์,เขตบางรัก,เต้นท์หน้าบริษัท เอไอเอ ถนนสุรวงศ์ ตัดแยกเดโช,3,232,626,0,0,0
450,451,Zone02,1004,100403,สุริยวงศ์,เขตบางรัก,เต้นท์หน้าอาคาร บริษัท หวั่งหลี จำกัด ถนนมเหสักข์,4,192,515,0,0,0
451,452,Zone02,1004,100403,สุริยวงศ์,เขตบางรัก,โรงเรียนมัธยมปัญญารัตน์ (มหาวิทยาลัยรัตนบัณฑิตเดิม) ถนนสีลม,5,152,437,0,0,0
452,453,Zone02,1004,100404,บางรัก,เขตบางรัก,โรงเรียนวัดม่วงแค ถนนเจริญกรุง,1,107,459,0,0,0
453,454,Zone02,1004,100404,บางรัก,เขตบางรัก,โรงเรียนวัดม่วงแค ถนนเจริญกรุง,2,85,275,0,0,0
454,455,Zone02,1004,100404,บางรัก,เขตบางรัก,โรงเรียนวัดม่วงแค ถนนเจริญกรุง,3,193,425,0,0,0
455,456,Zone02,1004,100404,บางรัก,เขตบางรัก,โรงเรียนวัดสวนพลู ถนนเจริญกรุง,4,114,382,0,0,0
456,457,Zone02,1004,100404,บางรัก,เขตบางรัก,โรงเรียนวัดสวนพลู ถนนเจริญกรุง,5,165,526,0,0,0
457,458,Zone02,1004,100405,สี่พระยา,เขตบางรัก,โรงเรียนวัดหัวลำโพง ถนนพระรามที่ 4,1,67,311,0,0,0
458,459,Zone02,1004,100405,สี่พระยา,เขตบางรัก,โรงเรียนวัดหัวลำโพง ถนนพระรามที่ 4,2,556,802,0,0,0
459,460,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถบริษัท ซีคอน จำกัด ถนนสี่พระยา,3,219,638,0,0,0
460,461,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถบริษัท ซีคอน จำกัด ถนนสี่พระยา,4,136,409,0,0,0
461,462,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถบริษัท ซีคอน จำกัด ถนนสี่พระยา,5,318,730,0,0,0
462,463,Zone02,1004,100405,สี่พระยา,เขตบางรัก,เต้นท์หน้าอาคารจูเวลเลอรี่เซ็นเตอร์ ถนนนเรศ,6,310,617,0,0,0
463,464,Zone02,1004,100405,สี่พระยา,เขตบางรัก,เต้นท์หน้าอาคารจูเวลเลอรี่เซ็นเตอร์ ถนนนเรศ,7,194,531,0,0,0
464,465,Zone02,1004,100405,สี่พระยา,เขตบางรัก,เต้นท์หน้าอาคารจูเวลเลอรี่เซ็นเตอร์ ถนนนเรศ,8,103,324,0,0,0
465,466,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถศูนย์บริการสาธารณสุข 23 สี่พระยา ถนนสี่พระยา,9,148,418,0,0,0
466,467,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถศูนย์บริการสาธารณสุข 23 สี่พระยา ถนนสี่พระยา,10,147,510,0,0,0
467,468,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถศูนย์บริการสาธารณสุข 23 สี่พระยา ถนนสี่พระยา,11,215,704,0,0,0
468,469,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถ ศาลเจ้าซิดเซียม้า ถนนเจริญกรุง,12,122,403,0,0,0
469,470,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถ ศาลเจ้าซิดเซียม้า ถนนเจริญกรุง,13,165,489,0,0,0
470,471,Zone02,1004,100405,สี่พระยา,เขตบางรัก,บริเวณที่จอดรถ ศาลเจ้าซิดเซียม้า ถนนเจริญกรุง,14,181,567,0,0,0
471,472,Zone02,1004,100405,สี่พระยา,เขตบางรัก,โรงเรียนยุหมินพัฒนา ถนนสุรวงศ์,15,165,484,0,0,0
